"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.833861578E0,-5.858193040E-1,2.513097763E0,2.845255375E0,3.841135610E0
3.836074390E0,-5.516108871E-1,2.486219645E0,2.800051451E0,3.784950570E0
3.838287151E0,-5.161807537E-1,2.474002361E0,2.754847527E0,3.738491026E0
3.840499963E0,-4.807505906E-1,2.478889227E0,2.709643364E0,3.703806163E0
3.842712776E0,-4.489856064E-1,2.489884853E0,2.665661097E0,3.675168532E0
3.844925536E0,-4.282162189E-1,2.504545689E0,2.614348650E0,3.645673751E0
3.847138348E0,-4.123337269E-1,2.531423569E0,2.556927204E0,3.621602009E0
3.849351161E0,-3.940077722E-1,2.549749613E0,2.490953922E0,3.586267789E0
3.851563921E0,-3.707949221E-1,2.564410448E0,2.421315193E0,3.546330087E0
3.853776734E0,-3.378082216E-1,2.579071045E0,2.346789837E0,3.503304781E0
3.855996317E0,-3.035998046E-1,2.591288328E0,2.269820690E0,3.458183628E0
3.858202307E0,-2.706131041E-1,2.602283955E0,2.194073677E0,3.414538407E0
3.860415119E0,-2.364046723E-1,2.614501238E0,2.125656605E0,3.377857293E0
3.862627932E0,-2.058614343E-1,2.629162073E0,2.067013741E0,3.350733941E0
3.864840744E0,-1.765399277E-1,2.647487879E0,2.016922712E0,3.332916987E0
3.867053557E0,-1.484401375E-1,2.669479132E0,1.971718788E0,3.322021717E0
3.869266317E0,-1.215620935E-1,2.685361624E0,1.933845162E0,3.311450061E0
3.871479130E0,-1.007926911E-1,2.690248489E0,1.898414969E0,3.294172961E0
3.873694963E0,-7.757982612E-2,2.681696415E0,1.867871761E0,3.269015021E0
3.875904703E0,-5.192350596E-2,2.659705162E0,1.839771986E0,3.234422446E0
3.878117515E0,-2.504545636E-2,2.630383730E0,1.817780852E0,3.197479174E0
3.880330328E0,1.832594397E-3,2.594953537E0,1.803120136E0,3.159909721E0
3.882543140E0,3.359756246E-2,2.563188553E0,1.797011495E0,3.130545426E0
3.884755901E0,6.780599058E-2,2.535088778E0,1.799454927E0,3.109551543E0
3.886968713E0,1.032361463E-1,2.506989002E0,1.810450435E0,3.094088288E0
3.889181526E0,1.398880333E-1,2.476445913E0,1.827554703E0,3.080959139E0
3.891394286E0,1.777616441E-1,2.439793825E0,1.851989269E0,3.068233590E0
3.893607098E0,2.168570012E-1,2.403141975E0,1.883754253E0,3.061151483E0
3.895819859E0,2.583957911E-1,2.361603260E0,1.919184446E0,3.054047688E0
3.898032671E0,2.974911332E-1,2.322507858E0,1.960723281E0,3.054010398E0
3.900245484E0,3.426951468E-1,2.287077665E0,2.008370638E0,3.062958836E0
3.902458296E0,3.854556680E-1,2.258977890E0,2.062126875E0,3.082843562E0
3.904671109E0,4.294379354E-1,2.243095398E0,2.120769739E0,3.116658177E0
3.906883869E0,4.697550237E-1,2.238208532E0,2.183078051E0,3.161657317E0
3.909096682E0,5.076286197E-1,2.240652084E0,2.247829676E0,3.214179029E0
3.911309494E0,5.418370366E-1,2.246760607E0,2.311359644E0,3.268624176E0
3.913522255E0,5.711585879E-1,2.257756233E0,2.370002747E0,3.322739587E0
3.915735067E0,5.943714380E-1,2.267529964E0,2.422537088E0,3.371002149E0
3.917947880E0,6.114756465E-1,2.266308308E0,2.471406221E0,3.408504734E0
3.920160640E0,6.224712133E-1,2.254091024E0,2.510501623E0,3.430891307E0
3.922373453E0,6.285798550E-1,2.233321667E0,2.545931578E0,3.444503723E0
3.924586265E0,6.346884966E-1,2.204000235E0,2.572809696E0,3.446708032E0
3.926799026E0,6.371319890E-1,2.174678564E0,2.594800949E0,3.445019012E0
3.929011838E0,6.420188546E-1,2.149022341E0,2.611905098E0,3.442750858E0
3.931224651E0,6.444623470E-1,2.129474640E0,2.625344038E0,3.441282505E0
3.933437411E0,6.481275558E-1,2.106261730E0,2.633896112E0,3.434212652E0
3.935650223E0,6.554579139E-1,2.083048820E0,2.635118008E0,3.422362397E0
3.937863036E0,6.664534807E-1,2.068388224E0,2.632674456E0,3.413702517E0
3.940075796E0,6.835576892E-1,2.058614254E0,2.629009247E0,3.408347603E0
3.942288661E0,7.043271065E-1,2.057392597E0,2.619235516E0,3.404311334E0
3.944501421E0,7.287616730E-1,2.068388224E0,2.604574680E0,3.404868967E0
3.946714234E0,7.593049407E-1,2.086714029E0,2.589913845E0,3.411535308E0
3.948926994E0,7.935133576E-1,2.116035700E0,2.570366383E0,3.422580002E0
3.951139807E0,8.301652074E-1,2.157574415E0,2.550818682E0,3.442524884E0
3.953352619E0,8.741474748E-1,2.201556683E0,2.525162220E0,3.462286798E0
3.955565432E0,9.169080257E-1,2.246760607E0,2.493397236E0,3.479322251E0
3.957778192E0,9.645555019E-1,2.290742874E0,2.462854147E0,3.499074275E0
3.959992723E0,1.010981202E0,2.333503485E0,2.427423954E0,3.515637717E0
3.962203817E0,1.053741693E0,2.372598886E0,2.390772104E0,3.529219218E0
3.964416578E0,1.096502304E0,2.400698662E0,2.346789837E0,3.531726760E0
3.966629390E0,1.140484571E0,2.419024467E0,2.299142361E0,3.526817266E0
3.968842203E0,1.183245063E0,2.428798437E0,2.247829676E0,3.514522582E0
3.971054963E0,1.226005554E0,2.434906960E0,2.195295334E0,3.500169014E0
3.973267828E0,1.271209598E0,2.442237377E0,2.147647858E0,3.491831692E0
3.975480588E0,1.315191865E0,2.455676317E0,2.104887247E0,3.491507717E0
3.977693401E0,1.356730700E0,2.478889227E0,2.068235397E0,3.501886299E0
3.979906213E0,1.397047758E0,2.511875868E0,2.040135622E0,3.524686677E0
3.982118973E0,1.437364817E0,2.546084404E0,2.018144608E0,3.552670976E0
3.984331786E0,1.474016666E0,2.585179806E0,1.998596787E0,3.584727170E0
3.986544598E0,1.507003427E0,2.615722895E0,1.982714415E0,3.611678563E0
3.988757359E0,1.539990067E0,2.640157461E0,1.966831923E0,3.634615336E0
3.990970171E0,1.569311619E0,2.646266222E0,1.953392863E0,3.644339111E0
3.993182984E0,1.594967961E0,2.637714148E0,1.946062446E0,3.645355643E0
3.995395744E0,1.620624304E0,2.623053312E0,1.944840789E0,3.645440647E0
3.997608557E0,1.647502303E0,2.607170820E0,1.949727654E0,3.648704078E0
3.999821317E0,1.674380302E0,2.594953537E0,1.964388371E0,3.660075809E0
4.002034130E0,1.702480197E0,2.585179806E0,1.991266489E0,3.680589040E0
4.004246942E0,1.731801629E0,2.585179806E0,2.031583548E0,3.716130141E0
4.006459755E0,1.763566613E0,2.588845015E0,2.078009367E0,3.759043580E0
4.008672567E0,1.795331597E0,2.591288328E0,2.139095783E0,3.809687850E0
4.010885328E0,1.825874805E0,2.596175194E0,2.208734274E0,3.866839993E0
4.013098140E0,1.857639790E0,2.602283955E0,2.291811943E0,3.933841551E0
4.015310953E0,1.888182998E0,2.607170820E0,2.379776478E0,4.003237540E0
4.017523765E0,1.917504549E0,2.610836029E0,2.477514744E0,4.078157399E0
4.019736526E0,1.944382548E0,2.610836029E0,2.578918457E0,4.153060158E0
4.021949338E0,1.968817234E0,2.602283955E0,2.681543589E0,4.223600253E0
4.024162098E0,1.990808368E0,2.586401463E0,2.786612511E0,4.291619714E0
4.026374911E0,2.007912636E0,2.557080030E0,2.891681194E0,4.351113830E0
4.028587723E0,2.021351576E0,2.513097763E0,2.995528221E0,4.401671487E0
4.030800536E0,2.033568859E0,2.449567795E0,3.095710039E0,4.440631186E0
4.033013348E0,2.039677382E0,2.366490126E0,3.192226648E0,4.466639711E0
4.035226109E0,2.039677382E0,2.262643099E0,3.281412840E0,4.477444342E0
4.037438921E0,2.033568859E0,2.150243998E0,3.365712166E0,4.481848942E0
4.039651734E0,2.023795128E0,2.030514479E0,3.442681074E0,4.480043387E0
4.041864494E0,2.015242815E0,1.915671945E0,3.512319803E0,4.479664385E0
4.044077307E0,2.007912636E0,1.803272843E0,3.570962667E0,4.476078694E0
4.046290119E0,2.006690741E0,1.698204041E0,3.621053696E0,4.474677034E0
4.048502880E0,2.007912636E0,1.605352640E0,3.660149097E0,4.472757725E0
4.050715692E0,2.006690741E0,1.532048821E0,3.690692186E0,4.471598163E0
4.052928505E0,2.006690741E0,1.473405838E0,3.715126991E0,4.472124892E0
4.055141317E0,2.000582218E0,1.430645347E0,3.729787588E0,4.467705314E0
4.057354078E0,1.990808368E0,1.401323795E0,3.732231140E0,4.456071770E0
4.059566890E0,1.979812741E0,1.378110886E0,3.726122379E0,4.438787682E0
4.061779703E0,1.962708592E0,1.367115378E0,3.712683439E0,4.416474589E0
4.063992463E0,1.937052250E0,1.363450170E0,3.695579290E0,4.389587005E0
4.066205276E0,1.910174131E0,1.363450170E0,3.674809694E0,4.360273829E0
4.068418088E0,1.885739565E0,1.354898095E0,3.640601397E0,4.318071454E0
4.070630901E0,1.866191864E0,1.336572170E0,3.595397472E0,4.265674651E0
4.072843661E0,1.851531148E0,1.319467902E0,3.540419579E0,4.207580531E0
4.075056473E0,1.835648656E0,1.307250619E0,3.481776476E0,4.147442296E0
4.077269286E0,1.820987940E0,1.301141977E0,3.423133612E0,4.089842448E0
4.079482098E0,1.802662015E0,1.290146470E0,3.360825300E0,4.026066933E0
4.081708140E0,1.785557747E0,1.273042202E0,3.302182198E0,3.963995482E0
4.083907671E0,1.767231822E0,1.247385859E0,3.244760990E0,3.899686356E0
4.086120484E0,1.745240688E0,1.218064427E0,3.191004992E0,3.835630178E0
4.088333244E0,1.725692987E0,1.183855891E0,3.140913963E0,3.774237881E0
4.090546057E0,1.706145287E0,1.154534459E0,3.096931696E0,3.719525169E0
4.092758869E0,1.685375929E0,1.126434684E0,3.057836294E0,3.668747732E0
4.094971682E0,1.669493437E0,1.097113132E0,3.021184444E0,3.621936086E0
4.097184442E0,1.653610945E0,1.067791581E0,2.995528221E0,3.584382421E0
4.099397255E0,1.640171885E0,1.036026716E0,2.978423834E0,3.554507519E0
4.101610067E0,1.629176378E0,1.005483389E0,2.971093655E0,3.534488651E0
4.103822880E0,1.619402528E0,9.786053896E-1,2.974758863E0,3.525524550E0
4.106035640E0,1.612072110E0,9.553925395E-1,2.988197803E0,3.527162812E0
4.108248453E0,1.604741812E0,9.382883310E-1,3.017519236E0,3.544150619E0
4.110461265E0,1.598633170E0,9.224058390E-1,3.056614637E0,3.570623697E0
4.112674026E0,1.592524529E0,9.065233469E-1,3.104262114E0,3.604769372E0
4.114886838E0,1.586415887E0,8.918625712E-1,3.161683321E0,3.648064642E0
4.117099651E0,1.582750678E0,8.735366464E-1,3.225213289E0,3.697318859E0
4.119312463E0,1.579085469E0,8.527672291E-1,3.297295332E0,3.754048398E0
4.121525223E0,1.576642036E0,8.368847370E-1,3.379151344E0,3.821627923E0
4.123738036E0,1.576642036E0,8.234457374E-1,3.470780849E0,3.900023423E0
4.125950848E0,1.582750678E0,8.161153197E-1,3.573406219E0,3.992540035E0
4.128163609E0,1.590080976E0,8.124501705E-1,3.684583664E0,4.094458397E0
4.130376421E0,1.602298260E0,8.100066781E-1,3.799426317E0,4.202274488E0
4.132589234E0,1.615737319E0,8.051197529E-1,3.920377493E0,4.316038066E0
4.134802046E0,1.631619811E0,7.977893949E-1,4.043772221E0,4.432916072E0
4.137014807E0,1.646280527E0,7.831286192E-1,4.169610500E0,4.550734197E0
4.139227619E0,1.667050004E0,7.562506199E-1,4.290561676E0,4.664749748E0
4.141440432E0,1.687819362E0,7.232639194E-1,4.405404091E0,4.772780123E0
4.143653192E0,1.711032271E0,6.780598760E-1,4.517803192E0,4.878313470E0
4.145866005E0,1.734245062E0,6.181951761E-1,4.621650219E0,4.974879090E0
4.148078817E0,1.755014539E0,5.497782826E-1,4.718166828E0,5.063934282E0
4.150296526E0,1.778227329E0,4.679224193E-1,4.801244259E0,5.141302389E0
4.152504442E0,1.798996806E0,3.787361681E-1,4.875770092E0,5.210850658E0
4.154717255E0,1.822209597E0,2.809978127E-1,4.941743374E0,5.274489090E0
4.156930015E0,1.845422506E0,1.771507859E-1,4.996721268E0,5.329558148E0
4.159142828E0,1.869857073E0,7.086031139E-2,5.041924953E0,5.377954434E0
4.161355640E0,1.894291639E0,-4.031707719E-2,5.070024967E0,5.412496600E0
4.163568401E0,1.923613191E0,-1.502727419E-1,5.088350773E0,5.441891509E0
4.165781213E0,1.954156399E0,-2.553414702E-1,5.094459534E0,5.462366194E0
4.168000223E0,1.988364816E0,-3.445277214E-1,5.092016220E0,5.477309849E0
4.170206838E0,2.026238441E0,-4.288270772E-1,5.076133728E0,5.482396238E0
4.172419598E0,2.062890291E0,-5.131264329E-1,5.052920818E0,5.481863177E0
4.174632411E0,2.094655275E0,-6.010909677E-1,5.017490387E0,5.470292575E0
4.176845223E0,2.123976946E0,-6.841685772E-1,4.971065044E0,5.448931307E0
4.179057984E0,2.150854826E0,-7.611374855E-1,4.916087151E0,5.419725051E0
4.181270796E0,2.177732944E0,-8.222240210E-1,4.855000496E0,5.384199377E0
4.183483557E0,2.198502302E0,-8.698714375E-1,4.786583900E0,5.338677189E0
4.185701161E0,2.218050003E0,-9.077450633E-1,4.714501858E0,5.288693098E0
4.187909234E0,2.233932495E0,-9.334014058E-1,4.638754368E0,5.232564826E0
4.190121994E0,2.241262913E0,-9.480621219E-1,4.558120251E0,5.167063136E0
4.192334755E0,2.242484570E0,-9.578359723E-1,4.475042820E0,5.096292283E0
4.194547567E0,2.235154152E0,-9.615011811E-1,4.385856628E0,5.015589394E0
4.196760380E0,2.216828346E0,-9.639446139E-1,4.293004990E0,4.926805149E0
4.198973192E0,2.188728571E0,-9.627228975E-1,4.195266724E0,4.828833298E0
4.201186005E0,2.155741692E0,-9.541707635E-1,4.093863010E0,4.724127267E0
4.203398765E0,2.112981319E0,-9.431751966E-1,3.990015984E0,4.612428542E0
4.205611578E0,2.064112186E0,-9.260709882E-1,3.884947300E0,4.495662589E0
4.207824390E0,2.009134293E0,-9.040798545E-1,3.778656721E0,4.374040192E0
4.210037203E0,1.948047757E0,-8.808670044E-1,3.671144724E0,4.248307937E0
4.212249963E0,1.879630923E0,-8.552106619E-1,3.568519354E0,4.122951378E0
4.214462776E0,1.803883672E0,-8.319978118E-1,3.467115879E0,3.995886532E0
4.216675588E0,1.724471331E0,-8.063415289E-1,3.364490509E0,3.865719133E0
4.218888401E0,1.641393661E0,-7.819069028E-1,3.265530348E0,3.737544650E0
4.221101161E0,1.550985694E0,-7.550288439E-1,3.169013739E0,3.608084430E0
4.223313973E0,1.455690742E0,-7.232639194E-1,3.077383995E0,3.480292873E0
4.225526786E0,1.359174132E0,-6.841685772E-1,2.986976147E0,3.352233206E0
4.227739598E0,1.260214090E0,-6.511818767E-1,2.906341791E0,3.234037723E0
4.229952411E0,1.161253929E0,-6.230821013E-1,2.828151226E0,3.120125214E0
4.232165171E0,1.065959096E0,-6.010909677E-1,2.758512735E0,3.017775945E0
4.234377984E0,9.682206511E-1,-5.827649832E-1,2.696204424E0,2.923454216E0
4.236590796E0,8.717040420E-1,-5.656607747E-1,2.643670082E0,2.840568878E0
4.238803557E0,7.776308656E-1,-5.583304167E-1,2.600909472E0,2.771492864E0
4.241016369E0,6.860011220E-1,-5.534434915E-1,2.564257622E0,2.711515146E0
4.243229182E0,5.992583632E-1,-5.510000587E-1,2.537379503E0,2.664771359E0
4.245441994E0,5.198459029E-1,-5.522217751E-1,2.522718906E0,2.634254986E0
4.247654807E0,4.453204274E-1,-5.595521331E-1,2.514166832E0,2.613894361E0
4.249867567E0,3.817904890E-1,-5.729911923E-1,2.515388489E0,2.607922954E0
4.252080380E0,3.280344009E-1,-5.888736248E-1,2.522718906E0,2.611223735E0
4.254293192E0,2.803869247E-1,-6.084213257E-1,2.537379503E0,2.624326215E0
4.256505953E0,2.449567765E-1,-6.328558922E-1,2.559370756E0,2.647808352E0
4.258718765E0,2.168570012E-1,-6.646208763E-1,2.587470531E0,2.680252156E0
4.260931578E0,1.973093301E-1,-7.024945021E-1,2.621678829E0,2.721328606E0
4.263144390E0,1.875354946E-1,-7.489202023E-1,2.663217783E0,2.772864943E0
4.265357151E0,1.863137633E-1,-8.002328873E-1,2.709643364E0,2.831475349E0
4.267569963E0,1.924224049E-1,-8.576541543E-1,2.764621258E0,2.900987371E0
4.269782776E0,2.095266134E-1,-9.199623466E-1,2.822042465E0,2.975593352E0
4.271997359E0,2.327394783E-1,-9.810488224E-1,2.885572433E0,3.056657116E0
4.274208401E0,2.657261789E-1,-1.048243999E0,2.950324059E0,3.142266369E0
4.276421161E0,3.060432673E-1,-1.120326042E0,3.015075922E0,3.231017756E0
4.278633973E0,3.561341763E-1,-1.198516726E0,3.078605890E0,3.322813284E0
4.280846786E0,4.086685479E-1,-1.282816052E0,3.142135620E0,3.418427016E0
4.283059546E0,4.648680985E-1,-1.373224020E0,3.203222275E0,3.516031783E0
4.285272359E0,5.308414698E-1,-1.459966779E0,3.259421825E0,3.610696096E0
4.287485171E0,6.004800797E-1,-1.540601015E0,3.309512615E0,3.699581269E0
4.289701786E0,6.737838387E-1,-1.611461282E0,3.357160091E0,3.784351464E0
4.291910744E0,7.446441650E-1,-1.671326041E0,3.398698807E0,3.859919591E0
4.294123557E0,8.240565658E-1,-1.718973517E0,3.436572552E0,3.929881688E0
4.296336369E0,8.973603845E-1,-1.749516726E0,3.469559193E0,3.987970088E0
4.298549182E0,9.731075764E-1,-1.766620994E0,3.502545834E0,4.041746579E0
4.300761942E0,1.046411395E0,-1.773951292E0,3.528202295E0,4.085350833E0
4.302974755E0,1.112384796E0,-1.766620994E0,3.552636862E0,4.120628392E0
4.305187567E0,1.174692988E0,-1.750738502E0,3.573406219E0,4.149002401E0
4.307400328E0,1.228449106E0,-1.720195174E0,3.592953920E0,4.168630053E0
4.309613140E0,1.274874806E0,-1.679878116E0,3.605171204E0,4.176668010E0
4.311825953E0,1.313970089E0,-1.632230639E0,3.614944935E0,4.178339519E0
4.314038765E0,1.343291640E0,-1.580918074E0,3.618610144E0,4.171099826E0
4.316251578E0,1.366504550E0,-1.529605389E0,3.617388487E0,4.158428404E0
4.318464338E0,1.381165266E0,-1.480736256E0,3.610058069E0,4.139168590E0
4.320677151E0,1.387273908E0,-1.429423571E0,3.601505995E0,4.115656214E0
4.322889963E0,1.382387042E0,-1.378110886E0,3.584401846E0,4.081436039E0
4.325102723E0,1.370169759E0,-1.323133111E0,3.563632488E0,4.040732967E0
4.327315588E0,1.353065491E0,-1.273042202E0,3.533089161E0,3.991759222E0
4.329528348E0,1.329852581E0,-1.226616502E0,3.500102520E0,3.940027104E0
4.331741161E0,1.301752806E0,-1.178969026E0,3.459785461E0,3.880031413E0
4.333953973E0,1.269987822E0,-1.138651967E0,3.413359642E0,3.815812026E0
4.336166734E0,1.232114315E0,-1.105665207E0,3.358381748E0,3.744239469E0
4.338379546E0,1.190575480E0,-1.075121999E0,3.300960541E0,3.670108688E0
4.340592359E0,1.147814870E0,-1.050687432E0,3.239874125E0,3.594190785E0
4.342805171E0,1.105054379E0,-1.032361507E0,3.175122499E0,3.516862003E0
4.345017932E0,1.062293887E0,-1.014035583E0,3.109148979E0,3.438538038E0
4.347230744E0,1.020755053E0,-9.993748069E-1,3.040732145E0,3.359574804E0
4.349443557E0,9.779945016E-1,-9.834923148E-1,2.973536968E0,3.281105375E0
4.351656369E0,9.388991594E-1,-9.712749720E-1,2.905120134E0,3.203846079E0
4.353869182E0,8.998038173E-1,-9.615011811E-1,2.840368509E0,3.130786594E0
4.356081942E0,8.643736839E-1,-9.553925395E-1,2.776838541E0,3.061167923E0
4.358294755E0,8.326086998E-1,-9.468404055E-1,2.718195438E0,2.996386230E0
4.360507567E0,7.996219993E-1,-9.407317638E-1,2.664439440E0,2.936598223E0
4.362720380E0,7.727439404E-1,-9.358448386E-1,2.616791964E0,2.884534441E0
4.364933140E0,7.483093739E-1,-9.260709882E-1,2.574031353E0,2.836055677E0
4.367145953E0,7.287616730E-1,-9.224058390E-1,2.539823055E0,2.798683130E0
4.369358765E0,7.141009569E-1,-9.224058390E-1,2.514166832E0,2.771607398E0
4.371571578E0,7.055488229E-1,-9.236275554E-1,2.498284340E0,2.755414968E0
4.373784390E0,6.957749724E-1,-9.309579134E-1,2.490953922E0,2.748751879E0
4.375997151E0,6.908880472E-1,-9.395100474E-1,2.493397236E0,2.752641495E0
4.378209963E0,6.872228980E-1,-9.468404055E-1,2.506836414E0,2.766407575E0
4.380422776E0,6.847794056E-1,-9.566142559E-1,2.527605772E0,2.787978588E0
4.382635588E0,6.847794056E-1,-9.651663303E-1,2.555705547E0,2.816398360E0
4.384848348E0,6.835576892E-1,-9.749401808E-1,2.591135740E0,2.851621275E0
4.387061213E0,6.811142564E-1,-9.834923148E-1,2.632674456E0,2.891737981E0
4.389273973E0,6.786707640E-1,-9.932661057E-1,2.680321932E0,2.937906946E0
4.391486734E0,6.750055552E-1,-1.005483389E0,2.730412960E0,2.986935600E0
4.393699546E0,6.664534807E-1,-1.025031090E0,2.781725407E0,3.038559727E0
4.395912359E0,6.579013467E-1,-1.045800447E0,2.834259748E0,3.091853987E0
4.398125171E0,6.456840634E-1,-1.071456790E0,2.888015985E0,3.147310581E0
4.400337984E0,6.334667802E-1,-1.100778341E0,2.941771984E0,3.204218395E0
4.402550744E0,6.236929297E-1,-1.131321549E0,2.994306326E0,3.261096701E0
4.404763557E0,6.139190793E-1,-1.160643101E0,3.041953802E0,3.313226823E0
4.406976369E0,6.065887213E-1,-1.189964533E0,3.088379622E0,3.364826021E0
4.409189130E0,5.992583632E-1,-1.216842651E0,3.131140232E0,3.412309449E0
4.411401942E0,5.931497216E-1,-1.236390352E0,3.169013739E0,3.452989396E0
4.413614755E0,5.907062292E-1,-1.255937934E0,3.200778723E0,3.488738794E0
4.415827567E0,5.919279456E-1,-1.275485635E0,3.226434946E0,3.519534736E0
4.418040380E0,5.907062292E-1,-1.295033336E0,3.243539333E0,3.542116965E0
4.420253140E0,5.907062292E-1,-1.324354887E0,3.252091408E0,3.560751078E0
4.422466005E0,5.943714380E-1,-1.350011110E0,3.253313065E0,3.572093686E0
4.424678765E0,5.968148708E-1,-1.373224020E0,3.248426199E0,3.576898792E0
4.426891578E0,6.004800797E-1,-1.400102019E0,3.233765364E0,3.574646894E0
4.429104390E0,6.078104377E-1,-1.430645347E0,3.212996006E0,3.569246835E0
4.431317151E0,6.151408553E-1,-1.461188555E0,3.186117887E0,3.558766283E0
4.433529963E0,6.249146461E-1,-1.489288330E0,3.149466038E0,3.539439838E0
4.435742776E0,6.346884966E-1,-1.511279464E0,3.115257740E0,3.520174128E0
4.437955588E0,6.444623470E-1,-1.523496747E0,3.071275473E0,3.488424728E0
4.440168348E0,6.542361975E-1,-1.525940180E0,3.026071310E0,3.451612088E0
4.442381161E0,6.652317643E-1,-1.525940180E0,2.972315311E0,3.406711764E0
4.444593973E0,6.762273312E-1,-1.521053314E0,2.916115761E0,3.357769754E0
4.446806786E0,6.872228980E-1,-1.516166329E0,2.857472658E0,3.306990421E0
4.449019546E0,6.933315396E-1,-1.502727389E0,2.796386242E0,3.249411369E0
4.451232411E0,7.006618977E-1,-1.491731763E0,2.732856274E0,3.191346763E0
4.453445171E0,7.043271065E-1,-1.479514480E0,2.664439440E0,3.127982944E0
4.455657984E0,7.104357481E-1,-1.469740629E0,2.597244263E0,3.067659406E0
4.457870744E0,7.165443897E-1,-1.453858137E0,2.532492638E0,3.006768748E0
4.460083609E0,7.189878225E-1,-1.440419197E0,2.466519356E0,2.945414858E0
4.462304598E0,7.263182402E-1,-1.420871496E0,2.407876253E0,2.888647096E0
4.464509182E0,7.324268818E-1,-1.401323795E0,2.350455046E0,2.832807166E0
4.466721994E0,7.385355234E-1,-1.380554438E0,2.300364017E0,2.782631828E0
4.468934755E0,7.446441650E-1,-1.354898095E0,2.253938437E0,2.733218296E0
4.471147619E0,7.519745231E-1,-1.324354887E0,2.213621140E0,2.686912745E0
4.473360380E0,7.593049407E-1,-1.291368127E0,2.179412842E0,2.644620193E0
4.475573192E0,7.678570151E-1,-1.251051068E0,2.151313066E0,2.604396491E0
4.477786005E0,7.776308656E-1,-1.211955667E0,2.129321814E0,2.570517008E0
4.480003296E0,7.898481488E-1,-1.166751742E0,2.114661217E0,2.541055251E0
4.482211630E0,8.032872081E-1,-1.119104266E0,2.107330799E0,2.517639330E0
4.484424390E0,8.155044913E-1,-1.072678566E0,2.103665590E0,2.498218525E0
4.486637203E0,8.289434910E-1,-1.023809314E0,2.103665590E0,2.482084152E0
